web-scraper-order,web-scraper-start-url,link,link-href,title,price,colour,description,material
1573341034-15384,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,ASYMMETRIC LACE DRESS,https://www.zara.com/sg/en/asymmetric-lace-dress-p04886459.html,ASYMMETRIC LACE DRESS Details,S$ 119.00,Black,"Semi-sheer dress with a round neckline and short puff sleeves. Featuring an asymmetric ruffled hem, lining and button fastening with an opening in the back.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573341461-15517,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,LONG SEQUINNED DRESS,https://www.zara.com/sg/en/long-sequinned-dress-p00387205.html,LONG SEQUINNED DRESS Details,S$ 159.00,Silver,"Long sleeve dress with a V-neckline and pronounced shoulders. Featuring gathered detailing on the front, a vent at the hem, and a buttoned opening and invisible zip fastening at the back.

HEIGHT OF MODEL: 177 CM / 69.6″",null
1573339710-15018,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,CONTRAST PLEATED DRESS,https://www.zara.com/sg/en/contrast-pleated-dress-p05039459.html,CONTRAST PLEATED DRESS Details,S$ 45.90,Black,"Short sleeve dress featuring a round neckline and matching pleated hem. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573340440-15217,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED SHIRT DRESS,https://www.zara.com/sg/en/printed-shirt-dress-p03198255.html,PRINTED SHIRT DRESS Details,S$ 89.90,Black,"Long collared A-line dress with long sleeves, side in-seam pockets, a belt in the same fabric and front button fastening.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331720-12632,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,SEMI-SHEER TULLE TOP,https://www.zara.com/sg/en/semi-sheer-tulle-top-p02878480.html,SEMI-SHEER TULLE TOP Details,S$ 45.90,beige-pink,"Top with a round neckline, long sleeves, matching belt and a buttoned opening in the back.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573338953-14795,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,null,,,,,,
1573332107-12730,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,©DISNEY’S MICKEY MOUSE T-SHIRT,https://www.zara.com/sg/en/%C2%A9disney%E2%80%99s-mickey-mouse-t-shirt-p05643815.html,©DISNEY’S MICKEY MOUSE T-SHIRT Details,S$ 29.90,Grey,"Short sleeve T-shirt with a round neckline and a Mickey Mouse ©Disney print.

HEIGHT OF MODEL: 177 cm. / 5′ 9″

JOIN LIFE
Care for fiber: At least 50% ecologically grown cotton.
Ecologically grown cotton is grown using practices that help us protect biodiversity, such as crop rotation and the use of natural fertilisers.",null
1573339795-15042,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED MIDI DRESS,https://www.zara.com/sg/en/printed-midi-dress-p08187223.html,PRINTED MIDI DRESS Details,S$ 69.90,Multicoloured,"V-neck midi dress with wide straps. Featuring a front vent at the hem and invisible back zip fastening.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573331931-12681,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,SMILEY® HAPPY COLLECTION T-SHIRT,https://www.zara.com/sg/en/smiley%C2%AE-happy-collection-t-shirt-p01131919.html,SMILEY® HAPPY COLLECTION T-SHIRT Details,S$ 39.90,Blue,"Faded short sleeve T-shirt with a round neckline and a The Smiley Company ©1971 print.

Due to the dyeing process, the print on each T-shirt is unique and may differ from what is shown in the photo.


HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573341208-15432,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,RUFFLED POLKA DOT DRESS,https://www.zara.com/sg/en/ruffled-polka-dot-dress-p07521307.html,RUFFLED POLKA DOT DRESS Details,null,Blue,"Short V-neck dress with long puff sleeves. Ruffle detail. Invisible side in-seam zip fastening.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331510-12582,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,T-SHIRT WITH FRONT SLOGAN,https://www.zara.com/sg/en/t-shirt-with-front-slogan-p05410708.html,T-SHIRT WITH FRONT SLOGAN Details,S$ 29.90,White,"T-shirt with a round neckline and short sleeves. Featuring a contrast slogan detail on the front.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573338953-14842,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,null,,,,,,
1573339021-14855,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,LACE JUMPSUIT DRESS,https://www.zara.com/sg/en/lace-jumpsuit-dress-p06831028.html,LACE JUMPSUIT DRESS Details,S$ 89.90,Oyster White,"V-neck playsuit with thin straps. Featuring front button fastening and a long dress-style overlay with an open hem.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573340448-15219,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,POLKA DOT PRINT MIDI DRESS,https://www.zara.com/sg/en/polka-dot-print-midi-dress-p02183256.html,POLKA DOT PRINT MIDI DRESS Details,S$ 89.90,Black,"Flowing round neck dress with sleeves falling below the elbow and a buttoned opening in the back.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331533-12588,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,CITY PRINT T-SHIRT,https://www.zara.com/sg/en/city-print-t-shirt-p00208627.html,CITY PRINT T-SHIRT Details,S$ 29.90,Charcoal,"Short sleeve T-shirt with a round neckline. Featuring a contrast front print with shimmery appliqués. 

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573338971-14845,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PLEATED POPLIN DRESS,https://www.zara.com/sg/en/pleated-poplin-dress-p07557702.html,PLEATED POPLIN DRESS Details,S$ 69.90,Coral,"Sleeveless V-neck dress featuring a back fastening with tie at the neck.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573330797-12377,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,null,,,,,,
1573339251-14908,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,FLOWING DRESS,https://www.zara.com/sg/en/flowing-dress-p07455110.html,FLOWING DRESS Details,S$ 59.90,Black,"Short sleeveless dress with a round neckline. Features a buttoned opening in the back.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573341440-15510,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,SEQUINNED VELVET DRESS,https://www.zara.com/sg/en/sequinned-velvet-dress-p00097224.html,SEQUINNED VELVET DRESS Details,S$ 89.90,Multicoloured,"V-neck dress with long sleeves and a contrast sequin appliqués. 

HEIGHT OF MODEL: 177 CM / 69.6″",null
1573341403-15498,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,DOTTED MESH DRESS,https://www.zara.com/sg/en/dotted-mesh-dress-p01131823.html,DOTTED MESH DRESS Details,S$ 69.90,Green,"Semi-sheer dress with a V-neckline and long sleeves with elastic ruffled cuffs. Featuring interior lining and an elasticated waist detail.

HEIGHT OF MODEL: 177 CM / 69.6″",null
1573339979-15092,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,SATIN-EFFECT DRESS WITH TIE DETAIL,https://www.zara.com/sg/en/satin-effect-dress-with-tie-detail-p08779453.html,SATIN-EFFECT DRESS WITH TIE DETAIL Details,S$ 69.90,Khaki,"Long sleeve V-neck dress with a pleated detail on the back, a tie in matching fabric and side vents at the hem. 

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573341048-15388,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,ANIMAL PRINT DRESS,https://www.zara.com/sg/en/animal-print-dress-p03198257.html,ANIMAL PRINT DRESS Details,S$ 69.90,Black,"Long sleeve mini dress with a V-neckline. Featuring matching decorative covered buttons on the front and a ruffled hem.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573330797-12375,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,null,,,,,,
1573338953-14784,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,null,,,,,,
1573340819-15322,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,SOFT-TOUCH DRESS,https://www.zara.com/sg/en/soft-touch-dress-p01014900.html,SOFT-TOUCH DRESS Details,S$ 39.90,Beige marl,"Long sleeve dress with a round neckline and a ruffled hem.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339546-14976,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,JUMPSUIT WITH SIDE BUTTONS,https://www.zara.com/sg/en/jumpsuit-with-side-buttons-p00387173.html,JUMPSUIT WITH SIDE BUTTONS Details,S$ 89.90,Light petrol blue,"Wide-leg jumpsuit with a high neck, open shoulders, metal side buttons and a buttoned opening on the back.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573331464-12570,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,CONTRAST T-SHIRT WITH TIED DETAIL,https://www.zara.com/sg/en/contrast-t-shirt-with-tied-detail-p00264802.html,CONTRAST T-SHIRT WITH TIED DETAIL Details,S$ 39.90,Pink,"T-shirt featuring a V-neckline, short sleeves with tied detail, pleats and a ruffled hem.

HEIGHT OF MODEL: 177 cm. / 5′ 9″

JOIN LIFE
Care for fiber: 100% ecologically grown cotton.
Ecologically grown cotton is grown using practices that help us protect biodiversity, such as crop rotation and the use of natural fertilisers.",null
1573340191-15146,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,TEXTURED DRESS WITH BELT,https://www.zara.com/sg/en/textured-dress-with-belt-p04215904.html,TEXTURED DRESS WITH BELT Details,S$ 45.90,Black / Green,"Dress with a round neckline and short sleeves. Featuring a belt in the same fabric with a covered buckle, side vent at the hem and a buttoned opening at the back.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339430-14946,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PLEATED HALTERNECK JUMPSUIT,https://www.zara.com/sg/en/pleated-halterneck-jumpsuit-p03666153.html,PLEATED HALTERNECK JUMPSUIT Details,S$ 89.90,Red,"Wide-leg jumpsuit with a high neck, thin straps and a buttoned opening at the back.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573330797-12363,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,null,,,,,,
1573341419-15503,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,SEQUIN MINI DRESS,https://www.zara.com/sg/en/sequin-mini-dress-p09598164.html,SEQUIN MINI DRESS Details,S$ 89.90,Multicoloured,"Short sleeve dress with a round neckline. Featuring contrast sequin appliqués and invisible back zip fastening.

HEIGHT OF MODEL: 177 CM / 69.6″",null
1573332103-12729,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,HIGH NECK T-SHIRT,https://www.zara.com/sg/en/high-neck-t-shirt-p05039633.html,HIGH NECK T-SHIRT Details,S$ 39.90,Ecru,"High neck T-shirt with short sleeves.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573338953-14828,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,null,,,,,,
1573341043-15386,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,RUFFLED DRESS,https://www.zara.com/sg/en/ruffled-dress-p04215802.html,RUFFLED DRESS Details,S$ 45.90,Red / Black,"Short dress with a shirred high neck, short sleeves and a ruffled hem.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339903-15073,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED SHIRT DRESS,https://www.zara.com/sg/en/printed-shirt-dress-p04437258.html,PRINTED SHIRT DRESS Details,S$ 69.90,Multicoloured,"Collared midi dress featuring puff sleeves reaching below the elbow with elastic cuffs and front button fastening hidden by a placket.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573339000-14851,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,TEXTURED DRESS,https://www.zara.com/sg/en/textured-dress-p00017200.html,TEXTURED DRESS Details,S$ 59.90,Black,"Midi dress with a round neckline. Featuring thin straps that adjust on the back with tie.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573331322-12531,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,T-SHIRT WITH VOLUMINOUS TEXTURE,https://www.zara.com/sg/en/t-shirt-with-voluminous-texture-p05039933.html,T-SHIRT WITH VOLUMINOUS TEXTURE Details,S$ 24.90,Pink,"Round neck T-shirt with short puff sleeves.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573331940-12684,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,T-SHIRT WITH PETER PAN COLLAR,https://www.zara.com/sg/en/t-shirt-with-peter-pan-collar-p00219803.html,T-SHIRT WITH PETER PAN COLLAR Details,S$ 24.90,Black,"Round neck T-shirt with short sleeves and matching collar appliqué.

HEIGHT OF MODEL: 177 cm. / 69.6″

JOIN LIFE
Care for fibre: At least 75% recycled polyester.
Recycled polyester is made from recycled plastic bottles and consumes less water, less energy and fewer natural resources.",null
1573338953-14805,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,null,,,,,,
1573339814-15047,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,CONTRAST LACE DRESS,https://www.zara.com/sg/en/contrast-lace-dress-p08741231.html,CONTRAST LACE DRESS Details,S$ 119.00,Black,"Dress with a straight neckline and wide straps. Featuring combined semi-sheer fabric, lining, a front vent at the hem and invisible side zip fastening.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573331483-12575,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,LETTUCE-EDGE T-SHIRT,https://www.zara.com/sg/en/lettuce-edge-t-shirt-p01971802.html,LETTUCE-EDGE T-SHIRT Details,S$ 19.90,Red,"Round neck T-shirt featuring short sleeves with lettuce-edge detail.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573340541-15244,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,SHIRT DRESS WITH SLITS,https://www.zara.com/sg/en/shirt-dress-with-slits-p08461670.html,SHIRT DRESS WITH SLITS Details,S$ 89.90,Blue / Steel,"Flowing dress with a shirt collar and long sleeves. Featuring a chest patch pocket, side slits at the hem and button fastening on the front. 

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339398-14940,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,METALLIC STRAPPY DRESS,https://www.zara.com/sg/en/metallic-strappy-dress-p02878470.html,METALLIC STRAPPY DRESS Details,S$ 79.90,Silver,"Midi dress with a V-neckline and thin straps that cross in the front 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573340409-15208,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,LIMITED EDITION SATIN WRAP JUMPSUIT,https://www.zara.com/sg/en/limited-edition-satin-wrap-jumpsuit-p04770639.html,LIMITED EDITION SATIN WRAP JUMPSUIT Details,S$ 89.90,Aubergine,"Flowing jumpsuit with a high neck and long sleeves. Featuring a wrap front, adjustable hem with tied detail and buttoned opening at the back. 

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573341386-15493,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED MIDI DRESS,https://www.zara.com/sg/en/printed-midi-dress-p01165744.html,PRINTED MIDI DRESS Details,S$ 45.90,Red,"Round neck dress featuring sleeves falling below the elbow with elastic trim.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331204-12499,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,T-SHIRT WITH FRONT PRINT,https://www.zara.com/sg/en/t-shirt-with-front-print-p05580457.html,T-SHIRT WITH FRONT PRINT Details,S$ 24.90,White,"Short sleeve T-shirt with a round neckline and a contrast front print detail. 

MODEL HEIGHT: 177 CM",null
1573340245-15161,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,LONG DRESS WITH BELT,https://www.zara.com/sg/en/long-dress-with-belt-p01165641.html,LONG DRESS WITH BELT Details,S$ 59.90,Black,"Round neckline dress with a buttoned opening in the front and long puff sleeves. Featuring a matching belt detail and front button fastening.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339785-15039,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,CREASED-EFFECT JUMPSUIT,https://www.zara.com/sg/en/creased-effect-jumpsuit-p07521305.html,CREASED-EFFECT JUMPSUIT Details,null,Terracotta,"Jumpsuit featuring a V-neckline, wide ruffled straps, tied details at the waist and invisible side zip fastening.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573338953-14815,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,null,,,,,,
1573331917-12677,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,LACE TOP,https://www.zara.com/sg/en/lace-top-p02878483.html,LACE TOP Details,S$ 39.90,Black,"Semi-sheer top with a high neck and long sleeves. 

This garment is not lined.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331575-12600,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,PINK PANTHER ™ T-SHIRT,https://www.zara.com/sg/en/pink-panther-%E2%84%A2-t-shirt-p00962640.html,PINK PANTHER ™ T-SHIRT Details,S$ 39.90,Blue,"Short sleeve T-shirt with a round neckline. Featuring a print of THE PINK PANTHER ™ & 1964 - 2019.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573341435-15508,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,JUMPSUIT WITH FRILLED SLEEVES,https://www.zara.com/sg/en/jumpsuit-with-frilled-sleeves-p08758413.html,JUMPSUIT WITH FRILLED SLEEVES Details,S$ 159.00,Black,"Jumpsuit with a V-neckline and short frilled sleeves. Featuring a matching lace appliqué, pleats on the waist, a buttoned opening at the back and a side zip fastening.

HEIGHT OF MODEL: 177 CM / 69.6″",null
1573331264-12516,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,T-SHIRT WITH FRONT PRINT,https://www.zara.com/sg/en/t-shirt-with-front-print-p00264906.html,T-SHIRT WITH FRONT PRINT Details,S$ 24.90,Black,"T-shirt with a round neckline, short sleeves and a contrast print.

HEIGHT OF MODEL: 177 cm. / 5′ 9″

JOIN LIFE
Care for fiber: At least 50% ecologically grown cotton.
Ecologically grown cotton is grown using practices that help us protect biodiversity, such as crop rotation and the use of natural fertilisers.",null
1573340013-15101,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,TEXTURED DRESS,https://www.zara.com/sg/en/textured-dress-p05580703.html,TEXTURED DRESS Details,S$ 45.90,Light plum,"V-neck dress with long puff sleeves and cuffs.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573339852-15058,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED SHIRT DRESS,https://www.zara.com/sg/en/printed-shirt-dress-p07484170.html,PRINTED SHIRT DRESS Details,S$ 89.90,Green,"Long A-line dress with a lapel collar, long sleeves and front button fastening.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
