,brand,title,price,description,colour,material
873,TOPSHOP,Ecru Corduroy Borg Lined Jacket,S$ 129.00,"- Borg lined corduroy button front jacket
- Collared neckline
- Lined
- Regular fit
- Front button fastening
- Four pockets
- Cotton",CREAM,100% Cotton
874,Mango,Double-Breasted Wool Coat,S$ 179.00,"- Solid tone woolly coat
- Sizing runs one size larger
- Collar neckline
- Regular fit
- Button fastening
- 2 pocket design
- Polyblend",Black,"60% Polyester, 30% Wool, 5% Acrylic, 3% Polyamide, 2% Viscose"
875,London Rag,Puffer Jacket With Zip Closure,S$ 94.00,"- High Neckline 
- Lined
- Raised Collar with snap button closure 
- Front zip fastening  
- 2 Side pockets  
- CL7492",Wine,Polyester
876,Something Borrowed,Scuba Biker Jacket,S$ 54.90,"- Solid tone crop biker jacket
- Notch lapel neckline
- Unlined
- Regular fit
- Zip fastening
- 2 front side zip pockets
- Polyester
- Model wears an S and is 174cm tall",Red,100% Polyester
877,TOPSHOP,Faux Leather Tie Shacket,S$ 109.00,"- Monochrome faux leather shacket
- Collared neckline
- Regular fit
- Button fastening
- Waist tie
- 2 front pockets
- Polyurethane",BLACK,100% Polyurethane
878,Something Borrowed,Chevron Zipper Windbreaker,S$ 39.90,"- Stripe detail dolman sleeve jacket
- Unlined
- High neckline
- Regular fit
- Front zip closure
- Polyester",Light Blue/Black/White,100% Polyester Woven
879,FOREVER 21,Belted Longline Jacket,S$ 86.90,"- Solid tone belted waist long jacket
- Collar neckline
- Regular fit
- Belt fastening
- 2 pocket design
- Polyblend",Black,Polyblend
880,Dorothy Perkins,Ochre Button Front Coat,S$ 129.00,"- Solid tone coat with longline hem
- Lined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester
- Model wears a UK 8 and is 172cm tall",YELLOW,100% Polyester
881,Glamorous,Contrast Lining Twill Jacket,S$ 77.90,"- Contrast seam twill jacket with pocket detail
- Unlined
- Collar neckline
- Regular fit
- Front button closure
- 2 front pockets
- Cotton
- Model wears an S and is 175cm tall",WHITE,[]
882,Superdry,Arctic Hooded Pop Zip Windcheater,S$ 189.00,"- Solid shade hooded zip front windcheater jacket
- Hooded neckline
- Lined
- Regular fit
- Triple zip and velcro fastening
- Ribbed cuffs with thumbholes
- Two zip pockets
- Nylon
- Model wears a UK 8 and is 174cm tall",Black/Raspberry,100% Nylon
883,Only CARMAKOMA,Avana Faux Leather Biker Jacket,S$ 89.00,"- Solid tone faux leather biker jacket
- Lined
- Round neckline
- Regular fit
- Front zip closure
- 3 front pockets
- Viscose",Black,100% Viscose - Polyurethane coated
884,Puma Select,PUMA X KARL Bomber Jacket,S$ 269.00,"- In collaboration with Karl Lagerfeld
- Monochrome brand printed cropped bomber jacket
- Lined
- Turtle neckline
- Regular fit
- Front zip closure
- 2 front zipper pockets
- Polyester
- Model wears an S and is 173cm tall",Puma Black,100% Polyester
885,Pomelo,Button Up Waist Tie Trench Coat - Pink,S$ 54.00,"- Polyester
- Includes a button up placket
- Ties at the waist
- Includes side pockets
- Features pleated details
- Features button details",Pink,100% Polyester
886,Something Borrowed,Colorblock Mock Neck Windbreaker,S$ 42.90,"- Two-colour jacket with elasticised hem
- Unlined
- High neckline
- Regular fit
- Zip fastening
- 2 side pockets
- Polyester",Khaki/Seafoam/Plum,100% Polyester Woven
887,FILA,Fusion Side Taped Jacket,S$ 238.00,"-FILA Fusion Collection
- Front embroidered FILA logo design
- FILA side taped at sleeve
- Contrasting colour design
- Front zip fastening","Navy, Red, White",100% Polyester
888,ZALORA,Hooded Windbreaker With Pull String,S$ 59.90,"- Solid tone hooded jacket
- Lined
- High neckline
- Regular fit
- Front zip and snap button closure
- Drawstring fastening
- Side pockets
- Cotton",Mauve,100% Cotton
889,FILA,Fusion Unisex Lightweight Jacket,S$ 228.00,"- FILA Fusion Collection
- Hooded zip jacket
- Color blocks
- F-box logo at the front
- F logo at the back
- Lightweight and breathable
- Two side pockets- Female model is 174cm and is wearing a size M
- Male model is 182cm and is wearing a size M","White, Black, Orange","91% Polyester, 9% Spandex"
890,ONLY,Classy Faux Leather Fur Biker,S$ 119.00,"- Faux leather jacket with detachable hood
- Lined
- Regular fit
- Front zip fastening
- 2 pockets
- Viscose blend
- Model wears a size 36 and is 177cm tall",Black/Detail:GOLD TRIM,"85% Viscose - Polyurethane coated, 15% Polyester- Polyurethane coated"
891,Calvin Klein,Calvin Klein Long Utility Jacket,S$ 489.00,"Where functionality meets style, this long utility jacket features a drawstring hood, a full-length press stud placket with a concealed zip closure. The waist and collar are adjustable with drawstring, whilst the elastic cuffs and tailored hemline offer optimal comfort and flexibility. With two front flap pockets and two side pockets.",Safari,[]
892,NA-KD,Mesh Track Jacket,S$ 99.90,"- Herringbone jacket with contrast trim
- High neckline
- Regular fit
- Front zip fastening
- Long cuffed sleeves
- Polyblend",Black,Polyblend
893,A-IN GIRLS,Checkered Hooded Denim Jacket,S$ 288.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","navy,multi","53% Cotton, 28.5% Polyester Fiber, 18.5% Recycled Fiber; Plaid Fabric: 61.5% Polyester Fiber, 32% Nylon, 6.5% Spandex"
894,VIVIESTA SPORT,Gradient Zip Up Yoga Sports Jacket,S$ 88.00,"The slim-fitting zip-through jacket to keep you warm and comfortable before and after your studio workout and during your outdoor jog. The sweat-wicking fabric is so soft just like your second skin. Thumbholes help keep the sleeves down and the hands warm.
- Performance stretch fabric for added comfort
- Made with quick-dry and lightweight material
- Allow ease of movement and ultimate breathability",Blue,"Polyester, Spandex"
895,LYCKA,LCC8079 Korean Style Autumn-Winter Lady Long Sleeve Suit-Navy,S$ 91.00,"-Made of Quality Polyester Fabric
-Front Button Open
-Long Sleeve
-Solid Colour
-Regular Fit",Navy,Polyester
896,Seoul in Love,Baye Coat In Grey,S$ 159.90,-Latest trend in Korea and Hong Kong Magazine! -Perfect and easy match with classy and casual look -Suitable for Fall and Winter,grey,[]
897,A-IN GIRLS,Temperament Hooded Long Coat,S$ 498.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,white","Ingredients: 59.5% Polyester Fiber, 18% Acrylic Fiber, 7.5% Recycled Fiber, 7% Cotton, 5.5% Nylon, 2.5% Wool; Lining: 100% Polyester Fiber;"
898,Vero Moda,Check Rambla 3/4 Wool Jacket,S$ 129.00,"- Checkered wool coat
- Notched lapel collar
- Lined
- Longline fit
- Button fastening
- 2 pockets
- Polyblend
- Model wears an S and is 173cm tall",High Risk Red,"60% Polyester, 33% Wool, 4% Acrylic, 2% Viscose, 1% Polyamide"
899,Calvin Klein,Calvin Klein Clean Line Trucker Jacket,S$ 419.00,"Featuring Calvin Klein's signature clean lines and minimal style, this trucker jacket features a front button closure with iconic logo-engraved metal buttons.",Spectra Yellow,[]
900,ONLY,Astrid Marie Coat,S$ 99.00,"- Melange hued single-breasted coat
- Notch lapels
- Regular fit
- Front button fastening
- 2 front patch pockets
- Long sleeves
- Cotton blend
- Model wears an S and is 175cm tall",Medium Grey Melange,"53% Cotton, 47% Polyester"
901,adidas,Adidas Originals Sst Track Top,S$ 110.00,"- adidas originals
- Best for lifestyle
- Dual tone track jacket with logo detail
- Rib collared neckline
- Unlined
- Regular fit
- Long sleeves
- Zip fastening
- 2 front zip pockets
- Polyblend
- Model wears a size 36 and is 175cm tall",Orange,"53% Recycled Polyester, 25% Cotton, 17% Polyester, 5% Elastane"
902,Supre,Vintage Boyfriend Denim Jacket,S$ 65.00,"- Long sleeve boyfriend denim jacket
- Collared neckline
- Unlined
- Relaxed fit
- Front button fastening
- Four front pockets
- Cotton blend
- Model wears an S/M and is 170cm tall",Vintage Washed Black,"66% Cotton, 22% Polyester, 10% Viscose, 2% Polyamide"
903,Miss Selfridge,PETITE Beige Funnel Neck Coat,S$ 166.90,"- Solid tone fleece coat
- High neckline
- Lined
- Regular fit
- Button and zip fastening
- 2 pocket design
- Polyester
- Model wears a UK 8 and is 173cm tall",TAUPE/BEIGE,100% Polyester
904,Zalia,Tweed Jacket,S$ 49.90,"- Woven tweed crop jacket
- Open neckline
- Lined
- Regular fit
- Slip on style
- Four flap pockets
- Polyester",Baby blue,100% Polyester Woven
905,FILA,White Line Woven Jacket,S$ 228.00,"- Biker jacket design, good wind resistance
- FILA DNA elements: FILA logo, 1911, Biella Italia badges at the front
- F-box badge at sleeve
- Younger and more casual style
- Two zip pockets","Navy, White, Red",Polyester
906,Calvin Klein,Calvin Klein Classic Padded Trucker Jacket,S$ 549.00,This Calvin Klein Jeans jacket combines warm and soft padded liner and the silhouette of our classic denim trucker jacket. It features a contemporary pointed collar and a front button opening. With two chest pockets and adjustable hems at sides.,Aleco Rinse,[]
907,FOREVER 21,Hooded Faux Leather Sleeve Jacket,S$ 62.90,"- Faux leather sleeves hooded varsity jacket
- Hooded neckline
- Regular fit
- Front button fastening
- Two side pockets
- Polyblend",Black/Cream,"89% Polyester, 10% Rayon, 1% Spandex"
908,Mango,Biker Jacket,S$ 89.90,"- Solid tone classic biker jacket
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Zip fastening
- 2 side zip pockets
- Polyester",Black,100% Polyester
909,Mango,Hooded Wool Coat,S$ 159.00,"- Solid shade hooded midi coat
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Front zip fastening
- 2 front pockets
- Long cuffed sleeves
- Polyester blend",Navy,"62% Polyester, 30% Wool, 5% Acrylic, 2% Polyamide, 1% Viscose"
910,Brave Soul,Long Line Puffer Jacket,S$ 159.90,"- Monochrome longline puffer jacket with faux fur trimmed hood
- Hooded neckline
- Lined
- Regular fit
- Front zip fastening
- Two button fastened pockets
- Polyester
- Model wears a UK 8 and is 173cm tall",Black/Gold Trims,100% Polyester
911,Violeta by MANGO,Zipped Biker Jacket,S$ 139.00,"- Solid tone faux leather biker jacket
- Collar neckline
- Regular fit
- Zip fastening
- 2 pocket design
- Polyblend",Black,"84% Polyester, 11% Cotton, 5% Viscose"
912,Mango,Furry Hooded Parka,S$ 199.00,"- Solid toned parka jacket with faux fur hood
- Sizing runs one size larger
- Lined
- Hooded neckline
- Regular fit
- Zip and toggle fastening
- 2 pockets
- Polyblend",Light Beige,"78% Polyester, 22% Wool"
913,Something Borrowed,Colorblock Puffer Jacket,S$ 59.90,"- Colourblock puffer high neck jacket
- High neckline
- Regular fit
- Velcro and zip fastening
- 2 pocket design
- Polyester",Beige/Lilac/Mustard,100% Polyester
914,Max Studio,Woven Ruched Sleeve Jacket,S$ 83.90,"- Stripe print jacket
- Sizing runs one size larger
- Unlined
- Lapel neckline
- Regular fit
- Button fastening
- 2 pockets
- Linen blend
- Model wears an S and is 174cm tall",Navy/Natural Mini Stripe,55% Linen 45% Rayon
915,ZALORA BASICS,Basic Contrast Trim Textured Jacket,S$ 29.90,"- Monochrome toned textured jacket with trim details
- Unlined
- Open front
- Regular fit
- Polyester",Black With White Trim,100% Polyester
916,Hollister,Lightweight Puffer Jacket,S$ 128.00,"- Solid shade lightweight hooded puffer jacket
- Sizing runs one size larger
- Hooded neckline
- Lined
- Regular fit
- Front zip fastening
- Two zip pockets
- Nylon
- Model wears an S and is 175cm tall",Navy,100% Nylon
917,ESPRIT,Notched Collar Coat,S$ 199.95,"- Solid coloured coat
- Sizing runs one size larger
- Notch collar
- Lined
- Regular fit
- Button fastening
- 2 pockets
- Polyester
- Model wears a size 36 and is 175cm tall",Dark Grey,100% Polyester
918,ESPRIT,Shimmer Bomber Jacket,S$ 99.95,"- Shimmery gathered waist bomber jacket
- Sizing runs one size larger
- Stand collar
- Unlined
- Relaxed fit
- Front zip fastening
- Polyblend
- Model wears a size 36 and is 173cm tall",Grey,"64% Polyester, 18% Cotton, 8% Viscose, 4% Linen, 3% Metallised fibre, 2% Polyamide, 1% Acrylic"
919,ZALORA BASICS,Basic Sleeveless Duster Jacket With Self Tie,S$ 29.90,"- Solid coloured sleeveless jacket with waist tie sash
- Unlined
- V neckline
- Regular fit
- Self tie fastening
- 2 pockets
- Rayon blend",Black,100% Polyester Woven
920,Dorothy Perkins,Red Ruched Jacket,S$ 69.90,"- Solid tone ruched sleeves jacket
- Notched collar neckline
- Lined
- Slim fit
- Polyblend
- Model wears a UK 8 and is 173 c tall",Red,"Polyester 75%, Viscose 19%, Elastane 6%"
921,FILA,Fusion Side Taped Jacket,S$ 228.00,"- FILA Fusion Collection
- High neck woven jacket
- FILA logo side taping
- Embroidered FILA logo at the front
- Color blocks at sleeves
- Front zip fastening
- Two side pockets
- Female model is 174cm and is wearing a size M
- Male model is 182cm and is wearing a size M","Black, White, Red",100% Polyester
922,Nike,Nike Sportswear Windrunner Women's Cargo Jacket,S$ 149.00,"- Best for lifestyle
- Multi textured jacket
- Lined
- High neckline with hoodie
- Regular fit
- Zip fastening
- 2 pockets
- Nylon
- Model wears an S and is 175cm tall",Burnt Sienna/Black,Nylon
923,FOREVER 21,Cropped Fur Trim Jacket,S$ 87.90,"- Solid tone corduroy jacket with chest pockets
- Lined
- Collar neckline
- Regular fit
- Front button closure
- 2 chest pockets
- Cotton blend",Wine,"99% Cotton, 1% Spandex"
924,ONLY,Emily Teddy Jacket,S$ 79.00,"- Solid hue buttoned teddy jacket
- Collar neckline
- Regular fit
- Front button fastening
- 2 front pockets
- Long sleeves
- Polyester
- Model wears an S and is 173cm tall",Caramel Cafe,100% Polyester
925,Hollister,Windbreaker Jacket,S$ 78.00,"- Colour blocked brand print hooded windbreaker jacket
- Sizing runs one size larger
- Hooded neckline
- Mesh lining
- Regular fit
- Front zip and velcro fastening
- Drawstring hood and hem
- Two side pockets
- Polyester
- Model wears an S and is 173cm tall",Red,[]
926,Its Me,Fashion Long Double-Faced Coat,S$ 749.00,"- Temperament Large Lapel
- Drop Shoulder Design
- Commuter Fold Long Sleeve
- Round Buckle Decoration
- Strap Detachable
- Side Slant Pocket
- Flat Hem
- No Lining",green,"Polyamide Fiber 52.2%, Sheep Wool 47.8%"
927,ESPRIT,Leather Biker Jacket,S$ 349.95,"- Braided detail suede jacket
- Sizing runs one size larger
- Collared neckline
- Lined
- Regular fit
- Zip fastening
- 2 pockets
- Lamb leather
- Model wears a size 36 and is 173cm tall",Caramel,100% Lamb Leather
928,A-IN GIRLS,Vintage Embroidered Long Denim Jacket,S$ 313.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",black,"59.5% Cotton, 20% Recycled Fiber, 15.5% Polyester Fiber, 5% Other Fiber"
929,FOREVER 21,Herringbone Double-Breasted Trench Coat,S$ 99.00,"- Solid tone trench coat
- Notch lapel neckline
- Relaxed fit
- Self tie fastening
- Polyblend",Brown/taupe,"56% Polyester, 28% Acrylic, 8% Viscose, 6% Nylon/polyamide, 2% Wool"
930,Something Borrowed,Patch Pocket Hooded Nylon Jacket,S$ 39.90,"- Pastel toned light jacket
- Hooded neckline
- Unlined
- Regular fit
- Zip fastening
- 2 pockets
- Polyester",Seafoam,100% Polyester
931,Mango,Pocketed Faux-Fur Coat,S$ 229.00,"- Midi-length coat with faux fur
- Sizing runs one size larger
- Lined
- Regular fit
- Front button fastening
- 2 pockets
- Polyamide",Medium Brown,100% Polyamide
932,JACQUELINE DE YONG,Lynn Faux Shearling Jacket,S$ 109.00,"- Faux fur and leather jacket
- Collar neckline
- Faux fur lining
- Regular fit
- Zip fastening
- 2 pocket design
- Polyester- Polyurethane coated
- Model wears a size 36 and is 173cm tall",Black,100% Polyester- Polyurethane coated
933,ZALORA BASICS,Basic Long Line Coat,S$ 69.90,"- Longline woven coat with plaid print
- Lined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester",Brown Check,100% Polyester
934,TOPSHOP,Navy Tartan Jacket,S$ 109.00,"- Tartan check print jacket
- Collared neckline
- Lined
- Oversized fit
- Zip fastening
- 2 pockets
- Cotton",Navy Blue,100% Cotton
935,ZALORA,Fitted Lapel Vest,S$ 34.90,"- Solid tone structured vest
- Notch lapel collared neckline
- Unlined
- Regular fit
- Button fastening
- 2 front side pockets
- Polyblend",Black,"97% Polyester, 3% Spandex"
936,London Rag,Striped Cropped Jacket,S$ 58.00,"- Three Colour fine stripes 
- Metal Buttoned flap pockets
- Long Sleeves  
- Button Fastening 
- Set available 
- CL7537",Mustard,[]
937,Something Borrowed,Button Down Knit Jacket,S$ 39.90,"- Light jacket with allover camo print
- Unlined
- Shirt collar
- Regular fit
- Front button fastening
- 2 pockets
- Polyester blend",Khaki/Multi,95% Polyester 5% Spandex
938,A-IN GIRLS,Fashion Corduroy Warm Jacket (plus Velvet),S$ 325.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",pink,100% polyester fiber
939,Mango,Flowy Lapel Trench Coat,S$ 139.00,"- Solid shade tie waist flowy mid trench coat
- Sizing runs one size larger
- Lapel neckline
- Lined
- Regular fit
- Front button and removable tie waist fastening
- Two side pockets
- Viscose blend",Light Beige,"62% Viscose, 38% Polyester"
940,ESPRIT,Outdoor Woven Regular Jacket,S$ 269.95,"- Checked printed jacket
- Sizing runs one size larger
- Lined
- High neckline
- Regular fit
- Zip fastening
- 2 pockets
- Polyblend
- Model wears an S and is 175cm tall",Camel,"99% Polyester,1% Elastane"
